GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43462,33.7139347619214,73.088329481198,557.013192672981,0.0335309382999421,-0.325133786924474
43463,33.713934838429,73.0883296163658,556.923080228502,0.0297090071748097,-0.300367334407347
43464,33.7139349317659,73.0883293667925,556.838724735193,0.0309583375304862,-0.280169438210578
43465,33.713935013155,73.0883294311841,556.76037506829,0.0297315433001107,-0.254028649184617
43466,33.7139350896502,73.0883294798188,556.685327155516,0.0278065409531465,-0.230223581199017
43467,33.713935153788,73.0883295113846,556.616970278323,0.0283532436710884,-0.20979857006225
43468,33.7139351991143,73.0883297090428,556.552197903162,0.0293840360897148,-0.185197535285177
43469,33.7139352614476,73.0883296603751,556.489268738776,0.0286574675581254,-0.168848796372445
43470,33.7139352999421,73.0883297685865,556.429413834587,0.0301705184180064,-0.155920916466193
43471,33.7139353829817,73.0883295209938,556.371346991276,0.0328304075656247,-0.148220183456477
43472,33.7139354263597,73.0883294711661,556.320265787654,0.0346189474541684,-0.139580112327102
43473,33.7139354576981,73.0883294288249,556.27150697168,0.0329288937605628,-0.130747637138136
43474,33.7139355001348,73.0883292543773,556.223558103433,0.0300280416545043,-0.127606897062857
43475,33.7139355022116,73.0883292490361,556.180164907826,0.0291766963223373,-0.122391369804774
43476,33.7139355515046,73.0883289776829,556.135440074606,0.0266031838258248,-0.119771442396106
43477,33.7139355526866,73.0883288948629,556.09548963164,0.0221347745168555,-0.117879140498603
43478,33.7139355383547,73.0883288376755,556.057954830118,0.0230998277730717,-0.116061501005248
43479,33.713935514685,73.0883287966362,556.022067253944,0.0189857310265893,-0.11256698024984
43480,33.7139355027414,73.0883286425703,555.985960330581,0.0149450749615364,-0.110452656116502
43481,33.7139354582268,73.0883286715983,555.954666779842,0.00971225910707041,-0.104344616986809
43482,33.7139354033439,73.0883286939947,555.924588223221,0.00305207712979451,-0.098154714016842
43483,33.7139353276586,73.0883289361296,555.904571685009,-0.00202914004294691,-0.0861632509534613
43484,33.7139352564636,73.0883290043788,555.881677789148,-0.00672634346871602,-0.0785813252487612
43485,33.7139351755721,73.0883291332103,555.861400858965,-0.0096867069062928,-0.0678354325698365
43486,33.7139350930493,73.0883291433952,555.839890353614,-0.0144260413236313,-0.0592465048051861
43487,33.7139349999126,73.0883291423525,555.819815738359,-0.0147741125649773,-0.0514058980628321
43488,33.7139349062812,73.0883291825614,555.802634023828,-0.0126686103138848,-0.047832198512638
43489,33.7139348088699,73.0883291525282,555.788027063245,-0.0131683498255174,-0.0456869691542127
43490,33.7139347041017,73.0883291100001,555.775055755628,-0.00504946780969065,-0.0436096073305344
43491,33.7139346255515,73.0883290187349,555.760759956669,-0.00461880455941831,-0.0402401695580927
43492,33.7139345534277,73.0883289322725,555.749468685593,0.000769109222234121,-0.0396326787201116
43493,33.7139344965554,73.0883288595227,555.73662261758,0.00343633122593971,-0.0397462829142825
43494,33.7139344425805,73.0883288279183,555.722742483718,0.00414246422248695,-0.039300456074423
43495,33.7139343858655,73.088328831963,555.712111577159,0.00593693891493747,-0.0382806209945788
43496,33.7139343459943,73.0883287834607,555.704388441285,0.00934700437297862,-0.0405487330910052
43497,33.7139343061108,73.0883287434355,555.696951356018,0.0149430578549144,-0.0418031666662403
43498,33.7139342719298,73.0883287020105,555.690565379104,0.0166220485100961,-0.0439281181732256
43499,33.7139342179235,73.0883287123142,555.682227043901,0.0174608911076985,-0.0404499784386736
43500,33.7139341627045,73.0883287127646,555.674506012117,0.0182266837195956,-0.0361178723720542
43501,33.7139341034556,73.088328712879,555.66728605493,0.0172365894961468,-0.0319878196941852
43502,33.7139340417579,73.0883287135155,555.660862087971,0.0139388487934636,-0.030754727129295
43503,33.7139339730718,73.0883287153916,555.654740784084,0.0114616027157364,-0.0287123960523815
43504,33.7139339019153,73.0883287299271,555.649081274401,0.0108038855350071,-0.0337021747033641
43505,33.7139338225198,73.0883287456584,555.647819212871,0.0115256522508104,-0.0382264107701917
43506,33.7139337365789,73.0883287660866,555.646552714519,0.0124476613405137,-0.0421314049970391
